"Name","Vetic Variant ID","Clinic ID","Clinic Name","Mapped Clinic Name","In Hand Quantity","Bad Inventory Count","Priority"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","618b7202-5833-4768-9799-5a9d3eb9a8ef","TAMS, Sector 14, Faridabad","Faridabad","24","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","885ccdb7-e3c7-49f8-b5cc-c4a01291398d","TAMS, Sector 20, Noida","Noida20","92","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","1eaebe26-ac80-4280-8f86-006e6756aed3","TAMS, Sector 45,Gurugram","GGN45","210","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","c9243bcc-034d-475f-b909-bfd8c27c577b","TAMS, Sector 49, Noida","Noida49","107","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","0bdd16a9-6994-4e99-bfad-e774b846441e","TAMS, Sector 57,Gurugram","GGN57","237","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","41a9edb4-b74a-4a6a-a8eb-36d7d43fd768","TAMS, Sector 82A, Gurugram","GGN82A","56","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","0d23ce66-dc7a-4391-8e71-b79a24d71ee1","TAMS, Secunderabad, Hyderabad","Secunderabad","27","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","38f87819-210b-4634-95a1-329da288d91d","TAMS, Sohna Road, Gurugram","Sohna","82","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","0af95382-a5d8-4ca9-ba19-492cc640a5bd","TAMS, Thane West Part A,Mumbai","Thane","357","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","d217369d-92cd-4196-be25-559d46b1b5b5","TAMS, Thane West, Mumbai","Thane","96","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","a5268ae1-bfdc-4b6d-a2c1-67064f113047","TAMS, Vasant Kunj","Vasant Kunj","91","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","c9243bcc-034d-475f-b909-bfd8c27c577c","TAMS, Wakad, Pune","TAMS, Wakad, Pune","265","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","699f94b4-e930-4564-92b3-3264e23a69b1","TAMS, Whitefield, Bengaluru","Whitefield","23","2","High"
"Whiskas Adult Ocean Fish Flavour Pouch - 80g","88f853b6-fba3-4486-8c69-dbb8265e859b","2fa4688d-f515-44fe-89f6-fdf8f2703194","TAMS, Yelahanka, Bengaluru","Yelahanka","56","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","b5338db8-ebbb-435e-a6a7-6f7036bb2607","Nibble Kind, Goregaon, Mumbai","Goregaon","498","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","6ecb778d-a286-4e90-b9b7-1e101d6649d1","Nibble Kind, Lower Parel, Mumbai","Lower Parel","152","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","bfe98ce8-4649-4fda-a7fe-b0a9a927cff2","Nibble Kind, Mulund, Mumbai","Mulund","112","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","5d39e6cd-e768-4f2a-83b3-d49358d6b050","Nibble Kind, Powai, Mumbai","Powai","412","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","5d9b6915-e35a-4cdc-aaed-73243c9db120","Nibble Kind, Santacruz, Mumbai","Santacruz","193","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","9b8df3be-fa4d-44ae-9af0-6243d5bfb66b","Regal Bites, Adyar, Chennai","Adyar","49","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","c891cc18-2f3f-46d8-b92a-77f1231a275e","Regal Bites, Anna Nagar, Chennai","Anna Nagar","22","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","fffffcf3-2747-4fbf-9374-2af27fac8185","Regal Bites, Behala, Kolkata","Behala","43","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","310d0e35-cc74-4c90-8bdf-9106fd7b8be6","Regal Bites, Derawal","Derawal","197","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","eba50778-2ecd-49e5-a793-4be86cbb7126","Regal Bites, Dwarka Sector 17, New Delhi","Dwarka Sector 17","241","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","b90b2c8a-d441-4009-b178-e04e1b60b0b4","Regal Bites, Himayat Nagar, Hyderabad","Himayat Nagar","98","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","a5967b46-7218-41fe-9065-ad2399957069","Regal Bites, Paschim Vihar","Paschim Vihar","655","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","23c67496-bee5-4ff2-9304-07aca2ed814f","Regal Bites, Rohini Sec 24","Rohini Sec 24","64","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","c29302e7-538a-4b19-ad96-f41fd3c3a35f","Regal Bites, Rohini Sec-8","Rohini Sec-8","495","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","e26a4b34-7a32-4544-9392-858a32f6bb00","Regal Bites, SDA Market, New Delhi","SDA Market","80","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","c97b23a8-f43d-4bdf-ac6b-309b9f422d57","Regal Bites, Sector 15, Gurugram","GGN15","112","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","9d053fe8-d23c-41bd-981d-c1c16c6547fd","TAMS Borivali, Mumbai","Borivali","132","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","a4ba11be-ede7-4413-9b4d-fcf6cdbb8de4","TAMS Salt Lake","Salt Lake","38","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","01039684-08ed-4b36-b903-da0eef54aad9","TAMS,  Banashankari, Bengaluru","Banashankari","243","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","bafd66a5-979f-41e1-860c-5f66eab991aa","TAMS,  DLF Galleria,Gurgaon","Galleria","96","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","ec15d076-faa7-4fda-a8de-eaf08b99a6ee","TAMS,  Indirapuram, Ghaziabad","Indirapuram","551","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","354ef279-71e3-4196-b8dc-f5eca968b7d8","TAMS,  Malviya Nagar ,New Delhi","Malviya Nagar","15","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","24027a43-f039-4f37-85a2-e0cef5e179f4","TAMS, Andheri West, Mumbai","Andheri","563","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","09d1cdc8-2d79-47bc-be00-95d70b983ffe","TAMS, Aundh, Pune","Aundh","16","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","974daff3-5c82-4459-a894-d6ff135ea881","TAMS, Banjara Hills, Hyderabad","Banjara Hills","138","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","b389bce1-b476-4bb1-bf45-72a8c9272554","TAMS, Bannerghatta Road, Bengaluru","Bannerghatta","407","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","cf3efebd-8031-4da4-9405-bbc8e68b63b3","TAMS, Chembur, Mumbai","Chembur","339","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","154bf161-2853-44d9-9239-61a2ab713aa9","TAMS, Defence Colony, New Delhi","Defence Colony","309","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","bad84ea4-ce1a-4f76-be36-cf7af68f3b30","TAMS, Domlur, Bengaluru","Domlur","129","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","f1e81d20-c477-4dab-8349-e1eddbab6b6e","TAMS, Electronic City, Bengaluru","Electronic","170","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","23e4be73-4a79-404e-bf8c-9c4f30a0fada","TAMS, GCR, Gurugram","GCR","59","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","ecffb8f2-b8e9-485d-b3b8-bcafc7d6ecbd","TAMS, Greater Kailash 1 ,New Delhi","Greater Kailash","187","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","22bb5f03-f29c-4340-86a8-153209dbbc62","TAMS, Hitec City, Hyderabad","Hitec City","98","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","95c10d3d-7727-4ee8-be2e-acb4bc560417","TAMS, HSR Layout, Bengaluru","HSR","188","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","622635df-0ed4-4e40-8ded-a8445bf34a21","TAMS, Kalyan Nagar, Bengaluru","Kalyan Nagar","84","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","1cad5948-5403-490d-ba9b-b08e708b672f","TAMS, Kandivali West, Mumbai","Kandivali","1133","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","ca0a4265-09b3-4c1f-8216-6ff5a21c69ef","TAMS, Koramangala","Koramangala","204","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","af52a7a1-87f5-4319-bbd1-8968695cf735","TAMS, Kukatpally, Hyderabad","Kukatpally","60","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","704362c1-0450-4e00-b4b8-350ea4ba3b3e","TAMS, Manikonda, Hyderabad","Manikonda","79","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","f67006c5-380f-4b41-aadf-ab3f0983d640","TAMS, Mira Raod","Mira Road","283","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","2d7e9862-5257-4b84-81f0-df40a6c3dd43","TAMS, Nagarbhavi, Bengaluru","Nagarbhavi","38","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","b781f237-1084-4cc5-a1f7-9e1c565d0ebe","TAMS, NIBM, Pune","NIBM","117","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","5261f006-30e9-4282-bc86-5927a101862b","TAMS, Pitampura, New Delhi","Pitampura","371","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","ecd7530a-82a5-4d50-9483-1b94adaca171","TAMS, Sadashiva Nagar, Bengaluru","Sadashiva","100","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","618b7202-5833-4768-9799-5a9d3eb9a8ef","TAMS, Sector 14, Faridabad","Faridabad","87","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","885ccdb7-e3c7-49f8-b5cc-c4a01291398d","TAMS, Sector 20, Noida","Noida20","178","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","1eaebe26-ac80-4280-8f86-006e6756aed3","TAMS, Sector 45,Gurugram","GGN45","88","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","c9243bcc-034d-475f-b909-bfd8c27c577b","TAMS, Sector 49, Noida","Noida49","88","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","0bdd16a9-6994-4e99-bfad-e774b846441e","TAMS, Sector 57,Gurugram","GGN57","97","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","41a9edb4-b74a-4a6a-a8eb-36d7d43fd768","TAMS, Sector 82A, Gurugram","GGN82A","63","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","0d23ce66-dc7a-4391-8e71-b79a24d71ee1","TAMS, Secunderabad, Hyderabad","Secunderabad","13","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","38f87819-210b-4634-95a1-329da288d91d","TAMS, Sohna Road, Gurugram","Sohna","78","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","0af95382-a5d8-4ca9-ba19-492cc640a5bd","TAMS, Thane West Part A,Mumbai","Thane","139","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","d217369d-92cd-4196-be25-559d46b1b5b5","TAMS, Thane West, Mumbai","Thane","260","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","a5268ae1-bfdc-4b6d-a2c1-67064f113047","TAMS, Vasant Kunj","Vasant Kunj","357","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","c9243bcc-034d-475f-b909-bfd8c27c577c","TAMS, Wakad, Pune","TAMS, Wakad, Pune","114","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","699f94b4-e930-4564-92b3-3264e23a69b1","TAMS, Whitefield, Bengaluru","Whitefield","293","2","High"
"Whiskas Kitten Tuna in Jelly - 80g","bf984ff3-a827-4743-9a54-35f0971b91a1","2fa4688d-f515-44fe-89f6-fdf8f2703194","TAMS, Yelahanka, Bengaluru","Yelahanka","92","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","9805d59b-7552-41d0-a161-7b4837b04999","InventoryDemo - Clinic","InventoryDemo - Clinic","33","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","581fd531-5ccc-4618-8a7e-0ceecaba7897","Vetic , Southern Avenue, Kolkata","Southern Avenue","4","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","e1c3fc5c-f398-4d3f-ad3e-872d313fd39b","Vetic Pet Care Goregaon, Mumbai","Goregaon","17","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","b3694e6b-420a-4209-a16c-40b3640e1b31","Vetic Pet Care, Dwarka Sector 17, New Delhi","Dwarka Sector 17","4","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","cf8ceb51-bed9-4f6b-b180-f1d1bc610b68","Vetic Pet Care, Mulund, Mumbai","Mulund","13","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","e3f75cd6-29e6-4d1c-bad0-5153e9a49140","Vetic Pet Care, Powai, Mumbai","Powai","13","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","2baedc1f-24c3-4309-b8c4-b41b49e3dee7","Vetic Pet Care, SDA Market, New Delhi","SDA Market","17","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","4ba77b43-6fb4-4181-be85-9562184ebc18","Vetic Pet Care, Sector 82A, Gurugram","GGN82A","9","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","ae568cab-1150-461a-b7c8-3455b39081d5","Vetic Pet Clinic Borivali, Mumbai","Borivali","12","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","f2a57296-6eb8-47cf-a50f-e94be114c9a6","Vetic Pet Clinic Chembur, Mumbai","Chembur","15","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","ddf827da-02fe-4569-abd5-8a9b5b4148ad","Vetic Pet Clinic Koramangala","Koramangala","38","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","2bc496fa-3a8c-432b-87db-470eade9785d","Vetic Pet Clinic Mira Road","Mira Road","8","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","a7ff1571-405d-4d74-a0f9-a6603ab50cf0","Vetic Pet Clinic Salt Lake","Salt Lake","16","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","033c0253-d110-4250-8478-d404c77287d1","Vetic Pet Clinic Sarjapur Road","Sarjapur","7","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","e0366c71-c8bb-4002-9235-b803ccaf9725","Vetic Pet Clinic Whitefield, Bengaluru","Whitefield","10","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","d6d02e07-b637-4fa7-95e9-d89b07d35473","Vetic Pet Clinic, Anand Vihar","Anand Vihar","9","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","1e981ea2-e866-4eb6-86ea-159daafb59b4","Vetic Pet Clinic, Andheri West","Andheri","29","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","1e981ea2-e866-4eb6-86ea-159daafb59b8","Vetic Pet Clinic, Aundh","Aundh","18","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","6a8abb45-704f-46e3-91a2-8b4e12694581","Vetic Pet Clinic, Banashankari","Banashankari","20","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","36cbdafc-f920-40f6-a6ee-d027eb1af556","Vetic Pet Clinic, Banjara Hills, Hyderabad","Banjara Hills","5","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","9805d59b-7552-41d0-a161-7b4837b04688","Vetic Pet Clinic, Bannerghatta Road, Bengaluru","Bannerghatta","12","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","89a84d23-93b8-45aa-9df0-01c4dddc73af","Vetic Pet Clinic, Defence Colony","Defence Colony","6","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","bfbf7778-fa29-11ed-a6b5-027b5103e28a","Vetic Pet Clinic, DLF Galleria Market","Galleria","13","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","9805d59b-7552-41d0-a161-7b4837b046bf","Vetic Pet Clinic, Domlur, Bengaluru","Domlur","18","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","34a099df-2b5b-44d0-8887-e08f18f4566c","Vetic Pet Clinic, Electronic City","Electronic","43","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","d47c1fb3-b232-4102-afcb-18362393fec3","Vetic Pet Clinic, Faridabad","Faridabad","13","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","910d866c-2384-11ed-8ca0-1e00da26098a","Vetic Pet Clinic, Golf Course Road","GCR","3","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","ec461194-d78d-11ed-a883-b10a1fdb553a","Vetic Pet Clinic, Greater Kailash 1 ,New Delhi","Greater Kailash","17","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","4bf8c16b-4b3e-4af6-8a97-6cb139740491","Vetic Pet Clinic, HITEC City","Hitec City","16","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","9805d59b-7552-41d0-a161-7b4837b046be","Vetic Pet Clinic, HSR Layout, Bengaluru","HSR","35","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","eefafd63-81a7-4273-8678-7a6a6ec7f6d4","Vetic Pet Clinic, Indirapuram","Indirapuram","4","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","9805d59b-7552-41d0-a161-7b4837b046bd","Vetic Pet Clinic, Kalyan Nagar, Bengaluru","Kalyan Nagar","45","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","71b0b53e-ee6d-4601-b27c-5a94bba35b7b","Vetic Pet Clinic, Kalyani Nagar","Kalyani Nagar","6","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","1e981ea2-e866-4eb6-86ea-159daafb59b9","Vetic Pet Clinic, Kandivali West, Mumbai","Kandivali","13","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","af52a7a1-87f5-4319-bbd1-7968695cf734","Vetic Pet Clinic, Kukatpally","Kukatpally","5","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","e9c82444-fa2d-11ed-a6b5-027b5103e28a","Vetic Pet Clinic, Malviya Nagar Delhi","Malviya Nagar","15","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","166b3bc5-9a50-49b8-a37e-e1d1e5e263fc","Vetic Pet Clinic, Manikonda","Manikonda","10","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","72bd3b2b-1533-4c69-a0b5-88410446da89","Vetic Pet Clinic, Nagarbhavi","Nagarbhavi","16","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","d9d75d9c-0ab3-462a-ba60-2e846131c627","Vetic Pet Clinic, NIBM Pune","NIBM","51","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","457833ce-addf-480f-a00a-44414b5bc82b","Vetic Pet Clinic, Noida Sec 20","Noida20","7","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","76c84f6d-24b8-4746-81bc-59f810f2f979","Vetic Pet Clinic, Sadashiva Nagar","Sadashiva","20","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","ba02ff33-8479-4952-a47c-a921d1d25cf2","Vetic Pet Clinic, Sanpada Navi Mumbai","Sanpada","10","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","7f5f4ef0-3a68-11ed-9f48-027b5103e28a","Vetic Pet Clinic, Sector 45","GGN45","17","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","27d2164d-8161-498f-9d9b-aea61820e26f","Vetic Pet Clinic, Sector 49 Noida","Noida49","4","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","910d866c-2384-11ed-8ca0-1e00da26097a","Vetic Pet Clinic, Sector 57","GGN57","13","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","91bb84e4-8f42-4841-8c58-72d82dd3136c","Vetic Pet Clinic, Secunderabad","Secunderabad","21","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","79926b77-dfc3-4717-8320-6b95ae08f3ba","Vetic Pet Clinic, Sohna Road","Sohna","11","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","1e981ea2-e866-4eb6-86ea-159daafb59b5","Vetic Pet Clinic, Thane West","Thane","21","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","31faab19-1201-4477-87b2-a80f31662c93","Vetic Pet Clinic, Vasant Kunj","Vasant Kunj","20","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","433d378a-d915-4d89-a94e-2269e3ad1b3b","Vetic Pet Clinic, Wakad, Pune","Vetic Pet Clinic, Wakad, Pune","22","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","835ebee8-50aa-4924-9232-0cdb3684a215","Vetic Pet Clinic, Yelahanka, Bengaluru","Yelahanka","12","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","045d2bca-2988-4446-a791-5bfbbbb0fec4","Vetic,  Sector 15, Gurugram","GGN15","20","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","80db823c-6813-44eb-b9d0-1a81768ed2ef","Vetic, Adyar, Chennai","Adyar","15","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","54feb03d-aa38-4e4d-9f67-2904b0b451bd","Vetic, Anna Nagar","Anna Nagar","32","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","eba91aa9-aff7-49a1-9dd0-2f0508bbc9ba","Vetic, Behala, Kolkata","Behala","12","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","0725f0df-a872-44fd-a337-848689b367f6","Vetic, Himayat Nagar, Hyderabad","Himayat Nagar","19","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","21867782-920a-4128-8f01-78e50ddbdec6","Vetic, Lower Parel, Mumbai","Lower Parel","15","2","High"
"XL Min Syrup - 200mL","78505339-eb7a-42f6-81df-8147c789cf11","75d684e9-a1f4-4fb0-a021-caf1f71b5c32","Vetic, Santacruz, Mumbai","Santacruz","5","2","High"
"Chip Chops Chicken & Calcium Bone - 70 g","4a4ad35a-f7c4-405d-90c7-120341dc7233","b5338db8-ebbb-435e-a6a7-6f7036bb2607","Nibble Kind, Goregaon, Mumbai","Goregaon","6","1","Normal"
"Chip Chops Chicken & Calcium Bone - 70 g","4a4ad35a-f7c4-405d-90c7-120341dc7233","bfe98ce8-4649-4fda-a7fe-b0a9a927cff2","Nibble Kind, Mulund, Mumbai","Mulund","6","1","Normal"
